index,country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
22,India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",03-03-2026 15:00:00,26.63086,84.90051,CO,36.0,46.0,40.0
23,India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",03-03-2026 15:00:00,26.63086,84.90051,OZONE,3.0,5.0,4.0
24,India,Bihar,Munger,"Town Hall, Munger - BSPCB",03-03-2026 15:00:00,25.376776,86.471523,PM2.5,35.0,113.0,67.0
25,India,Bihar,Munger,"Town Hall, Munger - BSPCB",03-03-2026 15:00:00,25.376776,86.471523,SO2,7.0,119.0,72.0
26,India,Bihar,Munger,"Town Hall, Munger - BSPCB",03-03-2026 15:00:00,25.376776,86.471523,CO,12.0,45.0,37.0
27,India,Bihar,Munger,"Town Hall, Munger - BSPCB",03-03-2026 15:00:00,25.376776,86.471523,OZONE,9.0,11.0,10.0
28,India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",03-03-2026 15:00:00,25.42742023,86.13886079,PM2.5,25.0,250.0,112.0
29,India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",03-03-2026 15:00:00,25.42742023,86.13886079,OZONE,32.0,44.0,38.0
30,India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",03-03-2026 15:00:00,26.80365,84.51954,PM2.5,20.0,103.0,64.0
31,India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",03-03-2026 15:00:00,26.80365,84.51954,CO,42.0,89.0,53.0
32,India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",03-03-2026 15:00:00,26.80365,84.51954,OZONE,21.0,23.0,22.0
33,India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",03-03-2026 15:00:00,25.251013,86.989001,NO2,6.0,10.0,8.0
34,India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",03-03-2026 15:00:00,25.251013,86.989001,SO2,34.0,79.0,54.0
35,India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",03-03-2026 15:00:00,25.204762,85.51496,SO2,10.0,10.0,10.0
36,India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",03-03-2026 15:00:00,25.56752,83.966379,NO2,9.0,10.0,10.0
37,India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",03-03-2026 15:00:00,25.56752,83.966379,NH3,3.0,3.0,3.0
38,India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",03-03-2026 15:00:00,25.7808257,84.7446768,PM10,53.0,115.0,82.0
39,India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",03-03-2026 15:00:00,25.7808257,84.7446768,NO2,2.0,2.0,2.0
40,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",03-03-2026 15:00:00,24.7955,84.9994,CO,42.0,100.0,47.0
41,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",03-03-2026 15:00:00,24.7955,84.9994,OZONE,17.0,53.0,18.0
42,India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",03-03-2026 15:00:00,13.615387,79.40923,NO2,30.0,32.0,31.0
43,India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",03-03-2026 15:00:00,16.536107,80.594233,PM10,45.0,65.0,52.0
44,India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",03-03-2026 15:00:00,16.536107,80.594233,NO2,24.0,24.0,24.0
45,India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",03-03-2026 15:00:00,16.536107,80.594233,NH3,3.0,3.0,3.0
46,India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",03-03-2026 15:00:00,16.536107,80.594233,OZONE,13.0,25.0,13.0
47,India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",03-03-2026 15:00:00,16.509717,80.612222,NH3,3.0,3.0,3.0
48,India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",03-03-2026 15:00:00,14.465052,78.824187,PM2.5,50.0,73.0,60.0
49,India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",03-03-2026 15:00:00,14.465052,78.824187,PM10,65.0,105.0,82.0
50,India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",03-03-2026 15:00:00,14.465052,78.824187,NO2,20.0,26.0,21.0
51,India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",03-03-2026 15:00:00,14.465052,78.824187,SO2,13.0,17.0,16.0
52,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",03-03-2026 15:00:00,16.9872867,81.7363176,SO2,7.0,34.0,16.0
53,India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",03-03-2026 15:00:00,24.792403,84.992416,OZONE,16.0,38.0,29.0
54,India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",03-03-2026 15:00:00,24.762518,84.982348,PM10,55.0,104.0,72.0
55,India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",03-03-2026 15:00:00,25.697189,85.2459,SO2,6.0,8.0,7.0
56,India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",03-03-2026 15:00:00,25.560083,87.553265,NO2,9.0,9.0,9.0
57,India,Assam,Silchar,"Tarapur, Silchar - PCBA",03-03-2026 15:00:00,24.82827,92.79525,PM2.5,3.0,70.0,31.0
58,India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",03-03-2026 15:00:00,26.987634,94.636574,CO,22.0,60.0,31.0
59,India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",03-03-2026 15:00:00,26.987634,94.636574,OZONE,3.0,91.0,49.0
60,India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",03-03-2026 15:00:00,25.5626095,84.663264,PM2.5,35.0,177.0,92.0
61,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",03-03-2026 15:00:00,16.5150833,80.5181667,NH3,3.0,4.0,4.0
62,India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",03-03-2026 15:00:00,26.11442,85.39813,SO2,5.0,41.0,13.0
63,India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",03-03-2026 15:00:00,26.11442,85.39813,OZONE,12.0,99.0,54.0
64,India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",03-03-2026 15:00:00,26.1403345,85.3650192,NH3,1.0,1.0,1.0
65,India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",03-03-2026 15:00:00,26.1403345,85.3650192,SO2,13.0,17.0,14.0
66,India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",03-03-2026 15:00:00,26.1403345,85.3650192,CO,36.0,52.0,39.0
67,India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",03-03-2026 15:00:00,26.1403345,85.3650192,OZONE,10.0,54.0,36.0
68,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",03-03-2026 15:00:00,26.1209,85.3647,OZONE,8.0,23.0,14.0
69,India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",03-03-2026 15:00:00,25.586562,85.043586,NH3,10.0,12.0,11.0
70,India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",03-03-2026 15:00:00,25.586562,85.043586,OZONE,8.0,38.0,17.0
71,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",03-03-2026 15:00:00,25.592539,85.227158,PM10,107.0,176.0,143.0
72,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",03-03-2026 15:00:00,25.592539,85.227158,SO2,3.0,7.0,5.0
73,India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",03-03-2026 15:00:00,22.06631475,83.33820077,PM10,37.0,208.0,106.0
74,India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",03-03-2026 15:00:00,22.06631475,83.33820077,CO,14.0,94.0,25.0
75,India,Delhi,Delhi,"Alipur, Delhi - DPCC",03-03-2026 15:00:00,28.815329,77.15301,NO2,1.0,24.0,14.0
76,India,Delhi,Delhi,"Alipur, Delhi - DPCC",03-03-2026 15:00:00,28.815329,77.15301,NH3,14.0,18.0,16.0
77,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",03-03-2026 15:00:00,28.647622,77.315809,CO,114.0,130.0,118.0
78,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",03-03-2026 15:00:00,28.647622,77.315809,OZONE,9.0,98.0,17.0
79,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",03-03-2026 15:00:00,28.4706914,77.1099364,PM2.5,81.0,262.0,149.0
80,India,Delhi,Delhi,"Bawana, Delhi - DPCC",03-03-2026 15:00:00,28.7762,77.051074,NH3,5.0,11.0,7.0
81,India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",03-03-2026 15:00:00,25.892357,86.590325,NH3,4.0,4.0,4.0
82,India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",03-03-2026 15:00:00,24.952822,84.002396,PM10,54.0,156.0,85.0
83,India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",03-03-2026 15:00:00,24.952822,84.002396,NO2,2.0,7.0,3.0
84,India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",03-03-2026 15:00:00,26.2271665,84.3570427,NO2,2.0,2.0,2.0
85,India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",03-03-2026 15:00:00,26.2271665,84.3570427,NH3,1.0,1.0,1.0
86,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",03-03-2026 15:00:00,30.735567,76.775714,PM10,37.0,83.0,56.0
87,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",03-03-2026 15:00:00,30.735567,76.775714,SO2,5.0,23.0,11.0
88,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",03-03-2026 15:00:00,30.735567,76.775714,CO,62.0,100.0,78.0
89,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",03-03-2026 15:00:00,30.751462,76.762879,PM2.5,61.0,93.0,77.0
90,India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",03-03-2026 15:00:00,22.118125,83.140608,PM10,40.0,87.0,61.0
91,India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",03-03-2026 15:00:00,22.118125,83.140608,CO,15.0,48.0,26.0
92,India,Chhattisgarh,Korba,"Rampur, Korba - CECB",03-03-2026 15:00:00,22.368195,82.746431,NH3,1.0,1.0,1.0
93,India,Chhattisgarh,Korba,"Rampur, Korba - CECB",03-03-2026 15:00:00,22.368195,82.746431,CO,7.0,51.0,26.0
94,India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",03-03-2026 15:00:00,22.348441,82.549611,NO2,15.0,23.0,20.0
95,India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",03-03-2026 15:00:00,22.348441,82.549611,CO,12.0,34.0,27.0
96,India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",03-03-2026 15:00:00,22.348441,82.549611,OZONE,2.0,20.0,7.0
97,India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",03-03-2026 15:00:00,22.12665,83.483212,PM10,68.0,209.0,133.0
98,India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",03-03-2026 15:00:00,21.219665,81.630094,NH3,2.0,2.0,2.0
99,India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",03-03-2026 15:00:00,21.219665,81.630094,SO2,5.0,55.0,18.0
100,India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",03-03-2026 15:00:00,21.237755,81.705301,PM10,34.0,157.0,73.0
101,India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",03-03-2026 15:00:00,21.371751,81.664929,PM2.5,28.0,102.0,59.0
102,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",03-03-2026 15:00:00,28.7256504,77.2011573,PM2.5,80.0,320.0,211.0
103,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",03-03-2026 15:00:00,28.7256504,77.2011573,PM10,132.0,329.0,173.0
104,India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ",03-03-2026 15:00:00,28.594169,77.1251,SO2,56.0,64.0,60.0
105,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",03-03-2026 15:00:00,28.656756,77.227234,SO2,7.0,100.0,36.0
106,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",03-03-2026 15:00:00,28.656756,77.227234,OZONE,21.0,97.0,77.0
107,India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",03-03-2026 15:00:00,21.194815,81.31477,NO2,24.0,45.0,31.0
108,India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",03-03-2026 15:00:00,21.185571,81.343175,NH3,3.0,3.0,3.0
109,India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",03-03-2026 15:00:00,21.185571,81.343175,CO,28.0,34.0,30.0
110,India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",03-03-2026 15:00:00,21.224231,81.40835,PM10,19.0,103.0,49.0
111,India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",03-03-2026 15:00:00,21.224231,81.40835,SO2,8.0,69.0,28.0
112,India,Bihar,Patna,"Muradpur, Patna - BSPCB",03-03-2026 15:00:00,25.619651,85.147382,SO2,7.0,9.0,8.0
113,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",03-03-2026 15:00:00,25.599486,85.113666,CO,20.0,92.0,36.0
114,India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",03-03-2026 15:00:00,25.366336,87.117468,NO2,5.0,7.0,6.0
115,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",03-03-2026 15:00:00,28.498571,77.26484,PM10,147.0,308.0,191.0
116,India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",03-03-2026 15:00:00,28.594004,76.909423,CO,102.0,118.0,107.0
117,India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",03-03-2026 15:00:00,28.594004,76.909423,OZONE,13.0,112.0,71.0
118,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",03-03-2026 15:00:00,28.570173,76.933762,NH3,10.0,12.0,11.0
119,India,Delhi,Delhi,"Narela, Delhi - DPCC",03-03-2026 15:00:00,28.822836,77.101981,NH3,5.0,6.0,5.0
120,India,Delhi,Delhi,"Narela, Delhi - DPCC",03-03-2026 15:00:00,28.822836,77.101981,SO2,13.0,24.0,19.0
121,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",03-03-2026 15:00:00,28.56789,77.250515,PM2.5,93.0,341.0,221.0
122,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",03-03-2026 15:00:00,28.56789,77.250515,PM10,148.0,276.0,182.0
123,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",03-03-2026 15:00:00,28.56789,77.250515,NO2,23.0,78.0,42.0
124,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",03-03-2026 15:00:00,28.6573814,77.1585447,PM2.5,95.0,302.0,173.0
125,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",03-03-2026 15:00:00,28.6573814,77.1585447,PM10,119.0,277.0,170.0
126,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",03-03-2026 15:00:00,28.6573814,77.1585447,NO2,27.0,174.0,74.0
127,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",03-03-2026 15:00:00,28.530785,77.271255,PM10,163.0,261.0,199.0
128,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",03-03-2026 15:00:00,28.530785,77.271255,NH3,8.0,13.0,10.0
129,India,Delhi,Delhi,"Mundka, Delhi - DPCC",03-03-2026 15:00:00,28.684678,77.076574,PM10,173.0,293.0,218.0
130,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",03-03-2026 15:00:00,28.60909,77.0325413,PM2.5,126.0,350.0,207.0
131,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",03-03-2026 15:00:00,28.60909,77.0325413,NH3,6.0,8.0,7.0
132,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",03-03-2026 15:00:00,28.60909,77.0325413,OZONE,14.0,52.0,45.0
133,India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",03-03-2026 15:00:00,28.594004,76.909423,PM2.5,77.0,353.0,251.0
134,India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",03-03-2026 15:00:00,28.594004,76.909423,PM10,128.0,247.0,175.0
135,India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",03-03-2026 15:00:00,28.594004,76.909423,NO2,1.0,67.0,31.0
136,India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",03-03-2026 15:00:00,28.594004,76.909423,NH3,16.0,21.0,19.0
137,India,Delhi,Delhi,"Rohini, Delhi - DPCC",03-03-2026 15:00:00,28.732528,77.11992,SO2,13.0,51.0,23.0
138,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",03-03-2026 15:00:00,28.6514781,77.1473105,NH3,11.0,15.0,12.0
139,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",03-03-2026 15:00:00,28.6514781,77.1473105,SO2,13.0,19.0,18.0
140,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",03-03-2026 15:00:00,28.710508,77.249485,NO2,16.0,63.0,34.0
141,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",03-03-2026 15:00:00,28.710508,77.249485,SO2,34.0,53.0,42.0
142,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",03-03-2026 15:00:00,28.710508,77.249485,CO,35.0,98.0,58.0
143,India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",03-03-2026 15:00:00,28.62181,77.1944633,NH3,6.0,8.0,7.0
144,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",03-03-2026 15:00:00,28.73282,77.170633,OZONE,3.0,83.0,49.0
145,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",03-03-2026 15:00:00,28.58028,77.233829,PM10,141.0,277.0,180.0
146,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",03-03-2026 15:00:00,28.58028,77.233829,CO,44.0,105.0,52.0
147,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",03-03-2026 15:00:00,28.58028,77.233829,OZONE,5.0,135.0,92.0
148,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",03-03-2026 15:00:00,28.5918245,77.2273074,PM10,137.0,232.0,168.0
149,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",03-03-2026 15:00:00,28.5918245,77.2273074,CO,19.0,46.0,26.0
150,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",03-03-2026 15:00:00,28.611281,77.237738,NH3,15.0,17.0,16.0
151,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",03-03-2026 15:00:00,28.611281,77.237738,SO2,20.0,38.0,31.0
152,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",03-03-2026 15:00:00,28.636429,77.201067,PM2.5,12.0,130.0,62.0
153,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",03-03-2026 15:00:00,28.674045,77.131023,OZONE,16.0,72.0,50.0
154,India,Delhi,Delhi,"Pusa, Delhi - IMD",03-03-2026 15:00:00,28.63611,77.173332,OZONE,38.0,124.0,48.0
155,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",03-03-2026 15:00:00,28.563262,77.186937,CO,22.0,82.0,58.0
156,India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",03-03-2026 15:00:00,28.54246,77.191651,PM10,139.0,227.0,178.0
157,India,Delhi,Delhi,"JNU, Delhi - DPCC",03-03-2026 15:00:00,28.540721,77.168544,SO2,19.0,23.0,20.0
158,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",03-03-2026 15:00:00,28.5710274,77.0719006,NH3,13.0,26.0,19.0
159,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",03-03-2026 15:00:00,28.5710274,77.0719006,CO,15.0,100.0,34.0
160,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",03-03-2026 15:00:00,28.6811736,77.3025234,NH3,5.0,12.0,9.0
161,India,Gujarat,Surat,"Science Center, Surat - SMC",03-03-2026 15:00:00,21.170046,72.795405,PM2.5,179.0,447.0,251.0
162,India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",03-03-2026 15:00:00,22.320153,73.216285,CO,60.0,139.0,86.0
163,India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",03-03-2026 15:00:00,20.362421,72.918013,PM10,66.0,120.0,97.0
164,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",03-03-2026 15:00:00,22.969611,72.6435,NO2,57.0,142.0,101.0
165,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",03-03-2026 15:00:00,22.969611,72.6435,NH3,7.0,18.0,12.0
166,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",03-03-2026 15:00:00,22.969611,72.6435,OZONE,29.0,45.0,36.0
167,India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",03-03-2026 15:00:00,30.379589,76.778328,NO2,8.0,12.0,10.0
168,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",03-03-2026 15:00:00,28.6701,76.9254,PM2.5,70.0,337.0,241.0
169,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",03-03-2026 15:00:00,28.6701,76.9254,NH3,12.0,13.0,13.0
170,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",03-03-2026 15:00:00,28.2068,76.7997,PM10,115.0,193.0,162.0
171,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",03-03-2026 15:00:00,28.2068,76.7997,OZONE,6.0,45.0,30.0
172,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",03-03-2026 15:00:00,28.39072,77.30059,SO2,8.0,8.0,8.0
173,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",03-03-2026 15:00:00,28.39072,77.30059,OZONE,29.0,34.0,31.0
174,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",03-03-2026 15:00:00,28.4417,77.3217,NO2,36.0,39.0,38.0
175,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",03-03-2026 15:00:00,28.4417,77.3217,NH3,11.0,12.0,11.0
176,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",03-03-2026 15:00:00,28.4417,77.3217,CO,20.0,65.0,56.0
177,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",03-03-2026 15:00:00,29.503664,75.467934,PM10,17.0,54.0,31.0
178,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",03-03-2026 15:00:00,29.503664,75.467934,NH3,13.0,15.0,14.0
179,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",03-03-2026 15:00:00,29.503664,75.467934,CO,25.0,33.0,27.0
180,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",03-03-2026 15:00:00,29.503664,75.467934,OZONE,57.0,81.0,71.0
181,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",03-03-2026 15:00:00,29.6953,77.0027,NO2,6.0,7.0,6.0
182,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",03-03-2026 15:00:00,29.6953,77.0027,CO,1.0,4.0,2.0
183,India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",03-03-2026 15:00:00,29.966942,76.875879,CO,23.0,38.0,30.0
184,India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",03-03-2026 15:00:00,29.966942,76.875879,OZONE,20.0,65.0,44.0
185,India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",03-03-2026 15:00:00,27.9002,76.9938,PM2.5,25.0,84.0,52.0
186,India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",03-03-2026 15:00:00,27.9002,76.9938,PM10,28.0,94.0,58.0
187,India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",03-03-2026 15:00:00,27.9002,76.9938,SO2,31.0,37.0,34.0
188,India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",03-03-2026 15:00:00,27.9002,76.9938,OZONE,22.0,30.0,28.0
189,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",03-03-2026 15:00:00,28.360699,76.93609,PM10,98.0,137.0,118.0
190,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",03-03-2026 15:00:00,28.360699,76.93609,OZONE,10.0,51.0,35.0
191,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",03-03-2026 15:00:00,23.002657,72.591912,OZONE,42.0,109.0,72.0
192,India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",03-03-2026 15:00:00,23.020509,72.579261,PM2.5,76.0,302.0,160.0
193,India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",03-03-2026 15:00:00,23.020509,72.579261,PM10,110.0,224.0,158.0
194,India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",03-03-2026 15:00:00,23.020509,72.579261,NH3,13.0,114.0,46.0
195,India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",03-03-2026 15:00:00,23.016834,72.625775,NH3,4.0,8.0,5.0
196,India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",03-03-2026 15:00:00,23.016834,72.625775,CO,33.0,172.0,50.0
197,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",03-03-2026 15:00:00,23.041137,72.456691,NO2,11.0,78.0,33.0
198,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",03-03-2026 15:00:00,23.076793,72.627874,PM2.5,44.0,356.0,182.0
199,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",03-03-2026 15:00:00,28.422681,77.148944,CO,17.0,46.0,28.0
200,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",03-03-2026 15:00:00,28.4227,77.0667,NO2,4.0,10.0,6.0
201,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",03-03-2026 15:00:00,28.4227,77.0667,CO,26.0,63.0,39.0
202,India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",03-03-2026 15:00:00,28.4501238,77.0263051,OZONE,4.0,31.0,22.0
203,India,Haryana,Jind,"Police Lines, Jind - HSPCB",03-03-2026 15:00:00,29.307814,76.337619,NH3,1.0,3.0,2.0
204,India,Haryana,Jind,"Police Lines, Jind - HSPCB",03-03-2026 15:00:00,29.307814,76.337619,CO,4.0,86.0,20.0
